administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0.0,0.0,0,0.0,44.0,6.720220155135295,0.0,0.001998002662673058,3.624340932976365,May,Windows,Google Chrome,Western Europe,Google search,New_Visitor,True,True
6.0,3.9512437185814275,2,5.121977881630436,50.0,6.587550014824796,0.010049335853001438,0.03052920503482279,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
4.0,4.42484663185681,4,5.3981627015177525,54.0,8.399535147948004,0.0017983819413793973,0.028587456851912472,2.766319109226186,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
10.0,4.77912349311153,3,4.579852378003801,167.0,8.54927308487965,0.0040916179032535575,0.01980262729617973,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
3.0,4.152613470346076,0,0.0,11.0,6.0867747269123065,0.0,0.01291622526654623,0.0,Nov,Windows,Google Chrome,North America,Twitter,Returning_Visitor,True,False
10.0,5.2293244952396565,0,0.0,123.0,8.224431573221159,0.004589452333807224,0.011928570865273812,0.7884573603642703,Nov,Windows,Google Chrome,Africa,Other,Returning_Visitor,False,True
1.0,2.4849066497880004,0,0.0,10.0,5.808142489980444,0.0,0.01980262729617973,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,5.1298987149230735,0.0,0.06485097231961627,0.0,May,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,40.0,6.782192056006791,0.0,0.016857117066422806,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,24.0,6.326149473155099,0.0,0.02078253918252841,0.0,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
7.0,4.448973335356936,0,0.0,38.0,6.835184586147301,0.0,0.009950330853168092,0.0,Aug,iOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,3.5691576226137323,18.0,7.328437352895162,0.02078253918252841,0.04688358589885046,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,7.284820912568604,0.0,0.008959741371471801,3.9531649487593215,Dec,Windows,Mozilla Firefox,North America,Youtube channel,New_Visitor,True,True
0.0,4.615318517039906,3,3.481240089335692,7.0,5.288267030694535,0.0,0.01980262729617973,0.0,Nov,Android,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,38.0,6.408528791059498,0.014888612493750559,0.02761516703297339,0.0,May,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,6.035481432524756,0.009356094924025029,0.03922071315328133,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,12.0,5.497168225293202,0.03922071315328133,0.04879016416943204,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,1.0,7.3864708488298945,0.005286004429237438,0.02176149178151271,2.7536607123542622,Mar,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
2.0,4.362102696404824,5,4.696654876110269,154.0,8.11162807830774,0.021957167352042138,0.028587456851912472,2.312535423847214,Nov,MACOS,Safari,Africa,Facebook ads,Returning_Visitor,False,True
4.0,4.987025428457122,0,0.0,13.0,5.517452896464707,0.0,0.014888612493750559,0.0,Mar,MACOS,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,6,4.182050142641207,15.0,5.918893854273146,0.0,0.036331929247390204,0.0,Mar,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,38.0,7.560601162768557,0.009653257028138346,0.010939940038334263,0.0,Nov,MACOS,Safari,North America,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
4.0,4.448973335356936,0,0.0,111.0,8.395477432732141,0.0021975835434872013,0.02176149178151271,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.0,2.9444389791664403,0,0.0,21.0,7.224753405767971,0.0,0.02761516703297339,0.0,May,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,2.7932080092384353,1,5.301811255802292,6.0,6.056784013228625,0.0,0.024692612590371414,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,6.647688373563329,0.005286004429237438,0.03246719013750141,0.0,May,Windows,Google Chrome,Southern Africa,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,24.0,6.51025834052315,0.0,0.011928570865273812,0.0,Jul,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,21.0,6.263398262591624,0.03275756423817229,0.045928931888399735,0.0,May,Windows,Microsoft Edge,North America,Twitter,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,19.0,6.12029741895095,0.0,0.011928570865273812,0.0,Nov,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
6.0,5.274646558437614,2,3.8918202981106265,43.0,7.577633832602728,0.004987541511038968,0.013902905168991434,2.186051276738094,Mar,MACOS,Safari,Africa,Google search,Returning_Visitor,False,True
5.0,4.0163830207523885,0,0.0,8.0,5.10594547390058,0.0,0.01980262729617973,0.0,Feb,Windows,Google Chrome,North America,Instagram Page,New_Visitor,True,False
0.0,0.0,0,0.0,3.0,3.9318256327243257,0.0,0.04879016416943204,0.0,Dec,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,False
3.0,4.051784947803305,2,2.7245795030534206,21.0,7.870547844507712,0.012718772407774612,0.024692612590371414,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
4.0,3.8394523125933104,1,2.3978952727983707,17.0,5.3706380281276624,0.0,0.016857117066422806,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,3.58351893845611,0.0,0.09531017980432493,0.0,May,MACOS,Safari,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,17.0,7.878155336503324,0.017938145131012998,0.04305948946044701,0.0,May,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,2.0,4.2626798770413155,0.0,0.09531017980432493,0.0,Aug,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
4.0,5.172754143572691,0,0.0,50.0,7.342131730584722,0.005385472276337888,0.005982071677547469,0.0,May,Android,Google Chrome,South America,Instagram Page,Returning_Visitor,True,False
0.0,0.0,0,0.0,5.0,6.952728644624869,0.12513373075676568,0.10705907229340778,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.0,6.383168739966109,0,0.0,41.0,7.25063551189868,0.0,0.0009995003330834232,4.023564380161053,Nov,MACOS,Safari,Asia,Google search,New_Visitor,False,True
0.0,0.0,0,0.0,4.0,3.6635616461296463,0.0,0.06485097231961627,0.0,Dec,MACOS,Safari,Africa,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,6.343880434126331,0.0,0.01980262729617973,0.0,Nov,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,True,False
1.0,3.2268439945173775,0,0.0,16.0,6.386879319362645,0.010445257861538604,0.014888612493750559,0.0,Nov,Windows,Google Chrome,Oceania,Youtube ads,Returning_Visitor,True,False
2.0,3.056356895370426,0,0.0,1.0,4.330733340286331,0.0,0.03246719013750141,0.0,Oct,Windows,Google Chrome,South America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,4.0,3.1354942159291497,0.09531017980432493,0.15443635330441896,0.0,Jul,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3.0,5.021245473208271,0,0.0,38.0,6.246106765481563,0.0,0.02176149178151271,0.0,June,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
5.0,4.102918809247316,3,3.7495040759303713,150.0,8.617219505483362,0.0010993954433010642,0.016857117066422806,0.7884573603642703,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
3.0,3.784189633918261,0,0.0,23.0,7.1785454837637,0.0,0.016857117066422806,0.5306282510621704,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,True,True
1.0,4.0943445622221,0,0.0,40.0,6.6293632534374485,0.0,0.01291622526654623,0.0,Mar,MACOS,Safari,South America,Yahoo Search,Returning_Visitor,True,False
0.0,0.0,0,0.0,18.0,7.084583513605234,0.01242251999855711,0.03052920503482279,2.6602595372658615,May,MACOS,Safari,South America,Bing search,Returning_Visitor,True,True
0.0,0.0,0,0.0,5.0,6.003887067106539,0.0,0.03343477608623742,0.0,May,MACOS,Safari,Southern Africa,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,24.0,6.6240652277998935,0.005286004429237438,0.013902905168991434,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
5.0,4.945207488773801,0,0.0,11.0,6.052089168924417,0.0,0.007968169649176881,0.0,Dec,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,True,False
1.0,4.471638793363569,0,0.0,96.0,7.084583513605234,0.015381102038302391,0.024692612590371414,1.6486586255873816,May,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
1.0,4.448973335356936,1,1.9459101490553132,13.0,5.948034989180646,0.0,0.010939940038334263,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
12.0,5.840925105860871,1,4.051784947803305,186.0,9.09504174761272,0.0036931718376176067,0.01980262729617973,0.6931471805599453,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
0.0,4.448973335356936,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,3.8918202981106265,0.0,0.016857117066422806,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,7.084583513605234,0.09531017980432493,0.12486898204586927,0.0,May,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,18.0,7.051855622955894,0.03777736433402992,0.04018178963283176,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
3.0,3.9219733362813143,0,0.0,41.0,7.079184394609668,0.0,0.016857117066422806,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,47.0,7.814399633804487,0.0032945669494301114,0.017839918128331016,0.0,Nov,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,True
8.0,6.046978090292393,3,7.409136443920128,111.0,8.826147399143558,0.005385472276337888,0.018821754240587667,1.5040773967762742,Nov,Windows,Internet Explorer,Eastern Europe,Google search,Returning_Visitor,False,True
10.0,4.989249037000069,2,5.137267945029622,182.0,9.140990293841389,0.0,0.016857117066422806,2.954910279033736,Nov,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,False,True
1.0,0.0,0,0.0,19.0,7.084583513605234,0.004589452333807224,0.02176149178151271,0.0,May,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
1.0,2.833213344056216,0,0.0,6.0,5.652489180268651,0.028198654358678736,0.023716526617316065,0.0,June,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
1.0,4.051784947803305,4,4.6164397779167246,30.0,7.879291485082271,0.0260575343192896,0.02955880224154443,0.0,Nov,Android,Android,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,26.0,6.035481432524756,0.005286004429237438,0.035367143837291344,4.084294226368599,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
7.0,4.9559749339909525,3,5.318119993844216,23.0,7.3752557780097545,0.020586633608388312,0.026641930946421092,1.252762968495368,May,iOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,30.0,6.652863029353347,0.0055843782939006634,0.024692612590371414,0.0,Dec,MACOS,Safari,Southern Africa,Instagram ads,New_Visitor,False,False
5.0,4.448973335356936,0,0.0,11.0,6.042632833682381,0.0,0.016857117066422806,0.0,May,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
3.0,3.295836866004329,0,0.0,24.0,7.315883504509785,0.00767050630421974,0.013902905168991434,2.1972245773362196,Dec,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,False,True
5.0,3.8607297110405954,0,0.0,24.0,6.901737206656574,0.0,0.015873349156290163,0.0,Mar,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,False,False
6.0,4.2520603082138555,0,0.0,28.0,6.904750769961838,0.010445257861538604,0.04401688541677426,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
7.0,4.248495242049359,0,0.0,4.0,7.084583513605234,0.0,0.005982071677547469,0.0,Dec,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,8.0,7.048386408721883,0.005286004429237438,0.04879016416943204,0.0,May,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
2.0,4.448973335356936,0,0.0,17.0,5.247024072160486,0.0,0.01291622526654623,0.0,Aug,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,9,6.292494637079263,75.0,7.533693709848633,0.002895803112025468,0.017839918128331016,0.0,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,1,1.3862943611198906,38.0,6.569481420414296,0.08681969195256017,0.0695260626486103,2.4849066497880004,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,10.0,4.68213122712422,0.0,0.03922071315328133,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
8.0,4.977423159890142,0,0.0,35.0,6.779921907472252,0.007769737264360694,0.015873349156290163,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,4.174387269895637,0.0,0.04879016416943204,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
1.0,1.791759469228055,0,0.0,11.0,4.7535901911063645,0.028198654358678736,0.04401688541677426,0.0,May,Android,Google Chrome,South America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,True,False
0.0,0.0,2,2.577688383492131,21.0,7.206377291472252,0.006975613736425138,0.017839918128331016,3.7328963395307104,Nov,Windows,Google Chrome,North America,Facebook ads,New_Visitor,True,True
0.0,0.0,0,0.0,1.0,6.777646593635117,0.018036362486098575,0.024692612590371414,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,2.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,Windows,Google Chrome,Eastern Europe,Tik Tok ads,Returning_Visitor,False,False
5.0,4.448973335356936,0,0.0,10.0,5.214935757608986,0.058268908123975824,0.04401688541677426,0.0,May,Android,Google Chrome,Africa,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,5.117993812416755,0.0,0.03922071315328133,0.0,Mar,Android,Google Chrome,Western Europe,Yahoo Search,Returning_Visitor,True,False
0.0,0.0,0,0.0,18.0,6.504288173536645,0.0,0.03440142671733232,0.0,May,Windows,Opera,North America,Facebook ads,Returning_Visitor,False,False
1.0,3.9259259105971376,0,0.0,60.0,6.466144724237619,0.00029995500899794244,0.018821754240587667,0.0,Oct,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,8.0,4.23410650459726,0.0,0.04879016416943204,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
3.0,3.068052935133617,0,0.0,7.0,5.786897381366708,0.022250608934819723,0.044973365642731196,3.8958936234982624,Nov,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,True,True
4.0,6.221583712158617,1,3.091042453358316,239.0,8.815815203906352,0.011730922875698699,0.02955880224154443,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
4.0,5.169062530690774,0,3.5691576226137323,46.0,7.444833273892193,0.0,0.01291622526654623,2.766319109226186,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
1.0,3.6375861597263857,0,0.0,14.0,5.877735781779639,0.010445257861538604,0.04114194333117521,0.0,Oct,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,4.07753744390572,0.06456977064930007,0.09531017980432493,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,6.068425588244111,0.0,0.013902905168991434,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,8.0,3.2188758248682006,0.04459088332787522,0.10255658832509215,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
3.0,5.043425116919247,0,0.0,7.0,4.394449154672439,0.0,0.006975613736425138,0.0,Mar,MACOS,Safari,Eastern Europe,Google search,New_Visitor,True,False
0.0,0.0,0,0.0,39.0,6.066108090103747,0.0031948908965192886,0.02078253918252841,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
10.0,6.025524300485781,0,0.0,50.0,7.315218389752975,0.010742096531902029,0.03825871211709027,2.0794415416798357,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
0.0,4.448973335356936,0,0.0,62.0,8.271804031154709,0.00876150566857267,0.04688358589885046,0.0,Nov,Windows,Microsoft Edge,Northern Africa,Google search,Returning_Visitor,False,False
3.0,5.454786784594254,0,0.0,3.0,4.30406509320417,0.0,0.024692612590371414,0.0,Aug,Windows,Opera,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
8.0,5.5191535759951345,1,4.757891273005756,77.0,8.516192691082654,0.0,0.004987541511038968,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
3.0,3.1780538303479458,0,0.0,135.0,8.067149039910106,0.0038924147153438535,0.01291622526654623,1.1314021114911006,Dec,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
2.0,3.367295829986474,0,0.0,27.0,6.2285110035911835,0.0,0.017839918128331016,0.0,Nov,iOS,Safari,Western Europe,Youtube channel,Returning_Visitor,False,False
